YEAR,Question,Answer,Percentage,Num_Answers
2000.0,ABANY,1.0,43.50736278447122,747
2000.0,ABANY,2.0,56.49263721552879,747
2000.0,ABDEFECT,1.0,79.7872340425532,752
2000.0,ABDEFECT,2.0,20.212765957446805,752
2000.0,ABHLTH,1.0,88.32020997375328,762
2000.0,ABHLTH,2.0,11.67979002624672,762
2000.0,ABNOMORE,1.0,44.41453566621804,743
2000.0,ABNOMORE,2.0,55.58546433378197,743
2000.0,ABPOOR,1.0,44.45927903871829,749
2000.0,ABPOOR,2.0,55.54072096128171,749
2000.0,ABRAPE,1.0,81.72043010752688,744
2000.0,ABRAPE,2.0,18.27956989247312,744
2000.0,ABSINGLE,1.0,42.0,750
2000.0,ABSINGLE,2.0,57.99999999999999,750
2000.0,AFFRMACT,1.0,9.6,750
2000.0,AFFRMACT,2.0,7.866666666666666,750
2000.0,AFFRMACT,3.0,28.4,750
2000.0,AFFRMACT,4.0,54.13333333333333,750
2000.0,AGED,1.0,51.27226463104325,786
2000.0,AGED,2.0,30.407124681933844,786
2000.0,AGED,3.0,18.3206106870229,786
2000.0,AMPROGRN,1.0,9.598214285714286,448
2000.0,AMPROGRN,2.0,41.74107142857143,448
2000.0,AMPROGRN,3.0,48.660714285714285,448
2000.0,ANTESTS,1.0,8.71369294605809,482
2000.0,ANTESTS,2.0,44.60580912863071,482
2000.0,ANTESTS,3.0,20.95435684647303,482
2000.0,ANTESTS,4.0,16.804979253112034,482
2000.0,ANTESTS,5.0,8.921161825726141,482
2000.0,ASKCOMP,1.0,74.56140350877193,570
2000.0,ASKCOMP,2.0,19.473684210526315,570
2000.0,ASKCOMP,3.0,2.982456140350877,570
2000.0,ASKCOMP,4.0,2.982456140350877,570
2000.0,ASKCRIME,1.0,85.3913043478261,575
2000.0,ASKCRIME,2.0,12.173913043478262,575
2000.0,ASKCRIME,3.0,1.7391304347826086,575
2000.0,ASKCRIME,4.0,0.6956521739130435,575
2000.0,ASKDRINK,1.0,60.62717770034843,574
2000.0,ASKDRINK,2.0,28.222996515679444,574
2000.0,ASKDRINK,3.0,8.188153310104529,574
2000.0,ASKDRINK,4.0,2.961672473867596,574
2000.0,ASKDRUGS,1.0,80.34782608695652,575
2000.0,ASKDRUGS,2.0,15.478260869565217,575
2000.0,ASKDRUGS,3.0,2.9565217391304346,575
2000.0,ASKDRUGS,4.0,1.2173913043478262,575
2000.0,ASKFINAN,1.0,48.35355285961872,577
2000.0,ASKFINAN,2.0,29.462738301559792,577
2000.0,ASKFINAN,3.0,12.305025996533796,577
2000.0,ASKFINAN,4.0,9.878682842287697,577
2000.0,ASKFORGN,1.0,49.82456140350877,570
2000.0,ASKFORGN,2.0,28.59649122807017,570
2000.0,ASKFORGN,3.0,13.508771929824562,570
2000.0,ASKFORGN,4.0,8.070175438596491,570
2000.0,ASKFRBIZ,1.0,61.022927689594354,567
2000.0,ASKFRBIZ,2.0,28.04232804232804,567
2000.0,ASKFRBIZ,3.0,7.231040564373897,567
2000.0,ASKFRBIZ,4.0,3.7037037037037033,567
2000.0,ASKFRTRV,1.0,52.09790209790209,572
2000.0,ASKFRTRV,2.0,28.67132867132868,572
2000.0,ASKFRTRV,3.0,12.237762237762238,572
2000.0,ASKFRTRV,4.0,6.993006993006993,572
2000.0,ASKMENTL,1.0,74.13194444444444,576
2000.0,ASKMENTL,2.0,19.444444444444446,576
2000.0,ASKMENTL,3.0,4.340277777777778,576
2000.0,ASKMENTL,4.0,2.083333333333333,576
2000.0,ASKSEXOR,1.0,25.087719298245613,570
2000.0,ASKSEXOR,2.0,16.842105263157894,570
2000.0,ASKSEXOR,3.0,27.54385964912281,570
2000.0,ASKSEXOR,4.0,30.526315789473685,570
2000.0,ASNCHNG,1.0,19.056261343012704,551
2000.0,ASNCHNG,2.0,48.82032667876588,551
2000.0,ASNCHNG,3.0,26.678765880217785,551
2000.0,ASNCHNG,4.0,3.6297640653357535,551
2000.0,ASNCHNG,5.0,1.8148820326678767,551
2000.0,BIBLE,1.0,31.295336787564764,965
2000.0,BIBLE,2.0,47.35751295336787,965
2000.0,BIBLE,3.0,20.0,965
2000.0,BIBLE,4.0,1.3471502590673576,965
2000.0,BIZPEOP,1.0,14.527845036319611,413
2000.0,BIZPEOP,2.0,56.90072639225182,413
2000.0,BIZPEOP,3.0,28.57142857142857,413
2000.0,BLKCHNG,1.0,24.09638554216868,581
2000.0,BLKCHNG,2.0,48.19277108433735,581
2000.0,BLKCHNG,3.0,22.719449225473323,581
2000.0,BLKCHNG,4.0,3.614457831325301,581
2000.0,BLKCHNG,5.0,1.376936316695353,581
2000.0,BLKCLS,1.0,54.30622009569378,418
2000.0,BLKCLS,2.0,45.69377990430622,418
2000.0,BLKCOM,1.0,62.72321428571429,448
2000.0,BLKCOM,2.0,37.27678571428572,448
2000.0,BLKREL,1.0,10.538116591928253,446
2000.0,BLKREL,2.0,89.46188340807176,446
2000.0,BLKSCHL,1.0,49.66292134831461,445
2000.0,BLKSCHL,2.0,50.3370786516854,445
2000.0,BLKSIMP,1.0,62.064516129032256,775
2000.0,BLKSIMP,2.0,6.322580645161291,775
2000.0,BLKSIMP,3.0,31.61290322580645,775
2000.0,BORN,1.0,88.7866108786611,1195
2000.0,BORN,2.0,11.213389121338912,1195
2000.0,BUSDECID,1.0,12.0,400
2000.0,BUSDECID,2.0,88.0,400
2000.0,CAMWRK,1.0,20.282186948853614,567
2000.0,CAMWRK,2.0,44.091710758377424,567
2000.0,CAMWRK,3.0,16.225749559082892,567
2000.0,CAMWRK,4.0,13.580246913580249,567
2000.0,CAMWRK,5.0,5.82010582010582,567
2000.0,CAPPUN,1.0,66.78899082568807,1090
2000.0,CAPPUN,2.0,33.211009174311926,1090
2000.0,CARSFAM,1.0,15.821501014198782,493
2000.0,CARSFAM,2.0,28.600405679513187,493
2000.0,CARSFAM,3.0,49.08722109533469,493
2000.0,CARSFAM,4.0,5.88235294117647,493
2000.0,CARSFAM,5.0,0.6085192697768762,493
2000.0,CARSGEN,1.0,21.21212121212121,495
2000.0,CARSGEN,2.0,30.1010101010101,495
2000.0,CARSGEN,3.0,44.44444444444444,495
2000.0,CARSGEN,4.0,4.242424242424243,495
2000.0,CHARISMA,1.0,5.566218809980806,1042
2000.0,CHARISMA,2.0,94.4337811900192,1042
2000.0,CHEMGEN,1.0,21.181262729124235,491
2000.0,CHEMGEN,2.0,30.54989816700612,491
2000.0,CHEMGEN,3.0,40.32586558044807,491
2000.0,CHEMGEN,4.0,6.720977596741344,491
2000.0,CHEMGEN,5.0,1.2219959266802445,491
2000.0,CHKTRAVL,1.0,21.631205673758867,564
2000.0,CHKTRAVL,2.0,42.90780141843972,564
2000.0,CHKTRAVL,3.0,14.361702127659576,564
2000.0,CHKTRAVL,4.0,18.08510638297873,564
2000.0,CHKTRAVL,5.0,3.0141843971631204,564
2000.0,CHOICE,1.0,43.63001745200698,573
2000.0,CHOICE,2.0,25.654450261780102,573
2000.0,CHOICE,3.0,23.7347294938918,573
2000.0,CHOICE,4.0,4.537521815008725,573
2000.0,CHOICE,5.0,1.2216404886561951,573
2000.0,CHOICE,6.0,1.2216404886561951,573
2000.0,CLASS,1.0,5.5369127516778525,1192
2000.0,CLASS,2.0,48.15436241610738,1192
2000.0,CLASS,3.0,42.28187919463088,1192
2000.0,CLASS,4.0,4.026845637583892,1192
2000.0,CNTRLIFE,1.0,0.8650519031141869,578
2000.0,CNTRLIFE,2.0,1.2110726643598615,578
2000.0,CNTRLIFE,3.0,1.7301038062283738,578
2000.0,CNTRLIFE,4.0,23.01038062283737,578
2000.0,CNTRLIFE,5.0,14.013840830449828,578
2000.0,CNTRLIFE,6.0,26.64359861591696,578
2000.0,CNTRLIFE,7.0,32.52595155709342,578
2000.0,COLATH,4.0,62.93333333333333,750
2000.0,COLATH,5.0,37.06666666666666,750
2000.0,COLCOM,4.0,37.2060857538036,723
2000.0,COLCOM,5.0,62.7939142461964,723
2000.0,COLHOMO,4.0,80.44914134742405,757
2000.0,COLHOMO,5.0,19.55085865257596,757
2000.0,COLMIL,4.0,54.23956931359354,743
2000.0,COLMIL,5.0,45.76043068640646,743
2000.0,COLRAC,4.0,50.66489361702128,752
2000.0,COLRAC,5.0,49.33510638297872,752
2000.0,COMDATA,1.0,0.9041591320072332,553
2000.0,COMDATA,2.0,15.18987341772152,553
2000.0,COMDATA,3.0,10.126582278481012,553
2000.0,COMDATA,4.0,23.86980108499096,553
2000.0,COMDATA,5.0,31.82640144665461,553
2000.0,COMDATA,6.0,18.083182640144667,553
2000.0,COMEMAIL,1.0,2.93040293040293,546
2000.0,COMEMAIL,2.0,17.94871794871795,546
2000.0,COMEMAIL,3.0,12.27106227106227,546
2000.0,COMEMAIL,4.0,27.472527472527474,546
2000.0,COMEMAIL,5.0,23.992673992674,546
2000.0,COMEMAIL,6.0,15.384615384615383,546
2000.0,COMPFIN,1.0,14.13427561837456,566
2000.0,COMPFIN,2.0,28.62190812720848,566
2000.0,COMPFIN,3.0,20.141342756183743,566
2000.0,COMPFIN,4.0,29.50530035335689,566
2000.0,COMPFIN,5.0,7.597173144876325,566
2000.0,COMPORN,1.0,30.685920577617328,554
2000.0,COMPORN,2.0,38.62815884476535,554
2000.0,COMPORN,3.0,9.2057761732852,554
2000.0,COMPORN,4.0,11.732851985559568,554
2000.0,COMPORN,5.0,6.31768953068592,554
2000.0,COMPORN,6.0,3.429602888086643,554
2000.0,COMPREND,1.0,81.52542372881356,1180
2000.0,COMPREND,2.0,15.593220338983052,1180
2000.0,COMPREND,3.0,2.8813559322033897,1180
2000.0,COMSNOOP,1.0,12.949640287769784,556
2000.0,COMSNOOP,2.0,33.093525179856115,556
2000.0,COMSNOOP,3.0,22.66187050359712,556
2000.0,COMSNOOP,4.0,17.086330935251798,556
2000.0,COMSNOOP,5.0,10.251798561151078,556
2000.0,COMSNOOP,6.0,3.956834532374101,556
2000.0,COMSTEAL,1.0,1.6304347826086956,552
2000.0,COMSTEAL,2.0,14.673913043478262,552
2000.0,COMSTEAL,3.0,9.420289855072465,552
2000.0,COMSTEAL,4.0,26.44927536231884,552
2000.0,COMSTEAL,5.0,29.166666666666668,552
2000.0,COMSTEAL,6.0,18.65942028985507,552
2000.0,COMSYS,1.0,2.154398563734291,557
2000.0,COMSYS,2.0,21.90305206463196,557
2000.0,COMSYS,3.0,14.721723518850988,557
2000.0,COMSYS,4.0,26.391382405745063,557
2000.0,COMSYS,5.0,23.33931777378816,557
2000.0,COMSYS,6.0,11.490125673249551,557
2000.0,COMTYPE,1.0,19.565217391304348,506
2000.0,COMTYPE,2.0,24.90118577075099,506
2000.0,COMTYPE,3.0,43.08300395256917,506
2000.0,COMTYPE,4.0,2.9644268774703555,506
2000.0,COMTYPE,5.0,9.486166007905137,506
2000.0,CONAGE,1.0,9.957627118644067,472
2000.0,CONAGE,2.0,34.32203389830508,472
2000.0,CONAGE,3.0,47.88135593220339,472
2000.0,CONAGE,4.0,7.838983050847458,472
2000.0,CONARMY,1.0,37.631578947368425,760
2000.0,CONARMY,2.0,50.39473684210526,760
2000.0,CONARMY,3.0,11.973684210526317,760
2000.0,CONBUS,1.0,27.450980392156865,765
2000.0,CONBUS,2.0,60.26143790849673,765
2000.0,CONBUS,3.0,12.287581699346404,765
2000.0,CONCLASS,1.0,5.330490405117271,469
2000.0,CONCLASS,2.0,20.46908315565032,469
2000.0,CONCLASS,3.0,65.45842217484008,469
2000.0,CONCLASS,4.0,8.742004264392325,469
2000.0,CONCLERG,1.0,25.132275132275133,756
2000.0,CONCLERG,2.0,51.05820105820106,756
2000.0,CONCLERG,3.0,23.809523809523807,756
2000.0,CONDOM,1.0,23.390557939914164,932
2000.0,CONDOM,2.0,76.60944206008584,932
2000.0,CONEDUC,1.0,26.42947903430749,787
2000.0,CONEDUC,2.0,56.41677255400253,787
2000.0,CONEDUC,3.0,17.15374841168996,787
2000.0,CONFED,1.0,11.363636363636363,748
2000.0,CONFED,2.0,50.93582887700535,748
2000.0,CONFED,3.0,37.70053475935829,748
