YEAR,Question,Answer,Percentage,Num_Answers
2000.0,ABANY,1.0,37.61467889908257,109
2000.0,ABANY,2.0,62.38532110091744,109
2000.0,ABDEFECT,1.0,74.76635514018692,107
2000.0,ABDEFECT,2.0,25.233644859813083,107
2000.0,ABHLTH,1.0,84.070796460177,113
2000.0,ABHLTH,2.0,15.929203539823009,113
2000.0,ABNOMORE,1.0,36.52173913043478,115
2000.0,ABNOMORE,2.0,63.47826086956522,115
2000.0,ABPOOR,1.0,38.392857142857146,112
2000.0,ABPOOR,2.0,61.60714285714286,112
2000.0,ABRAPE,1.0,70.64220183486239,109
2000.0,ABRAPE,2.0,29.357798165137616,109
2000.0,ABSINGLE,1.0,31.53153153153153,111
2000.0,ABSINGLE,2.0,68.46846846846847,111
2000.0,ADULTS,1.0,25.71428571428571,175
2000.0,ADULTS,2.0,52.57142857142857,175
2000.0,ADULTS,3.0,12.571428571428573,175
2000.0,ADULTS,4.0,6.2857142857142865,175
2000.0,ADULTS,5.0,2.857142857142857,175
2000.0,AFFRMACT,1.0,14.285714285714285,105
2000.0,AFFRMACT,2.0,11.428571428571429,105
2000.0,AFFRMACT,3.0,23.809523809523807,105
2000.0,AFFRMACT,4.0,50.476190476190474,105
2000.0,AGE,1.0,69.23076923076923,91
2000.0,AGE,2.0,21.978021978021978,91
2000.0,AGE,3.0,8.791208791208792,91
2000.0,AGED,1.0,58.97435897435898,117
2000.0,AGED,2.0,23.076923076923077,117
2000.0,AGED,3.0,17.94871794871795,117
2000.0,AMPROGRN,1.0,14.492753623188406,69
2000.0,AMPROGRN,2.0,53.62318840579711,69
2000.0,AMPROGRN,3.0,31.88405797101449,69
2000.0,ANTESTS,1.0,20.54794520547945,73
2000.0,ANTESTS,2.0,34.24657534246575,73
2000.0,ANTESTS,3.0,30.136986301369863,73
2000.0,ANTESTS,4.0,10.95890410958904,73
2000.0,ANTESTS,5.0,4.10958904109589,73
2000.0,ASKCOMP,1.0,65.51724137931035,87
2000.0,ASKCOMP,2.0,29.88505747126437,87
2000.0,ASKCOMP,3.0,4.597701149425287,87
2000.0,ASKCRIME,1.0,77.01149425287356,87
2000.0,ASKCRIME,2.0,17.24137931034483,87
2000.0,ASKCRIME,3.0,5.747126436781609,87
2000.0,ASKDRINK,1.0,58.42696629213483,89
2000.0,ASKDRINK,2.0,33.70786516853933,89
2000.0,ASKDRINK,3.0,6.741573033707865,89
2000.0,ASKDRINK,4.0,1.1235955056179776,89
2000.0,ASKDRUGS,1.0,77.27272727272727,88
2000.0,ASKDRUGS,2.0,19.318181818181817,88
2000.0,ASKDRUGS,3.0,2.272727272727273,88
2000.0,ASKDRUGS,4.0,1.1363636363636365,88
2000.0,ASKFINAN,1.0,44.31818181818182,88
2000.0,ASKFINAN,2.0,27.27272727272727,88
2000.0,ASKFINAN,3.0,21.59090909090909,88
2000.0,ASKFINAN,4.0,6.8181818181818175,88
2000.0,ASKFORGN,1.0,44.827586206896555,87
2000.0,ASKFORGN,2.0,32.18390804597701,87
2000.0,ASKFORGN,3.0,16.091954022988507,87
2000.0,ASKFORGN,4.0,6.896551724137931,87
2000.0,ASKFRBIZ,1.0,48.837209302325576,86
2000.0,ASKFRBIZ,2.0,32.55813953488372,86
2000.0,ASKFRBIZ,3.0,13.953488372093023,86
2000.0,ASKFRBIZ,4.0,4.651162790697675,86
2000.0,ASKFRTRV,1.0,41.37931034482759,87
2000.0,ASKFRTRV,2.0,35.63218390804598,87
2000.0,ASKFRTRV,3.0,18.39080459770115,87
2000.0,ASKFRTRV,4.0,4.597701149425287,87
2000.0,ASKMENTL,1.0,69.66292134831461,89
2000.0,ASKMENTL,2.0,21.34831460674157,89
2000.0,ASKMENTL,3.0,8.98876404494382,89
2000.0,ASKSEXOR,1.0,23.863636363636363,88
2000.0,ASKSEXOR,2.0,14.772727272727273,88
2000.0,ASKSEXOR,3.0,32.95454545454545,88
2000.0,ASKSEXOR,4.0,28.40909090909091,88
2000.0,ASNCHNG,1.0,27.027027027027028,74
2000.0,ASNCHNG,2.0,48.64864864864865,74
2000.0,ASNCHNG,3.0,21.62162162162162,74
2000.0,ASNCHNG,4.0,1.3513513513513513,74
2000.0,ASNCHNG,5.0,1.3513513513513513,74
2000.0,BIBLE,1.0,31.57894736842105,133
2000.0,BIBLE,2.0,46.616541353383454,133
2000.0,BIBLE,3.0,18.796992481203006,133
2000.0,BIBLE,4.0,3.007518796992481,133
2000.0,BIZPEOP,1.0,10.0,60
2000.0,BIZPEOP,2.0,53.333333333333336,60
2000.0,BIZPEOP,3.0,36.666666666666664,60
2000.0,BLKCHNG,1.0,16.455696202531644,79
2000.0,BLKCHNG,2.0,49.36708860759494,79
2000.0,BLKCHNG,3.0,29.11392405063291,79
2000.0,BLKCHNG,4.0,5.063291139240507,79
2000.0,BLKCLS,1.0,53.44827586206896,58
2000.0,BLKCLS,2.0,46.55172413793103,58
2000.0,BLKCOM,1.0,67.21311475409836,61
2000.0,BLKCOM,2.0,32.78688524590164,61
2000.0,BLKREL,1.0,20.0,60
2000.0,BLKREL,2.0,80.0,60
2000.0,BLKSCHL,1.0,47.540983606557376,61
2000.0,BLKSCHL,2.0,52.459016393442624,61
2000.0,BLKSIMP,1.0,60.550458715596335,109
2000.0,BLKSIMP,2.0,11.009174311926607,109
2000.0,BLKSIMP,3.0,28.440366972477065,109
2000.0,BORN,1.0,44.827586206896555,174
2000.0,BORN,2.0,55.172413793103445,174
