YEAR,Question,Answer,Percentage,Num_Answers
2000.0,ABANY,1.0,40.57142857142857,525
2000.0,ABANY,2.0,59.42857142857143,525
2000.0,ABDEFECT,1.0,75.09433962264151,530
2000.0,ABDEFECT,2.0,24.90566037735849,530
2000.0,ABHLTH,1.0,87.78195488721805,532
2000.0,ABHLTH,2.0,12.218045112781954,532
2000.0,ABNOMORE,1.0,40.037593984962406,532
2000.0,ABNOMORE,2.0,59.9624060150376,532
2000.0,ABPOOR,1.0,41.965973534971646,529
2000.0,ABPOOR,2.0,58.034026465028354,529
2000.0,ABRAPE,1.0,80.53435114503816,524
2000.0,ABRAPE,2.0,19.46564885496183,524
2000.0,ABSINGLE,1.0,38.01498127340824,534
2000.0,ABSINGLE,2.0,61.98501872659176,534
2000.0,AFFRMACT,1.0,13.717693836978132,503
2000.0,AFFRMACT,2.0,8.34990059642147,503
2000.0,AFFRMACT,3.0,29.62226640159046,503
2000.0,AFFRMACT,4.0,48.31013916500994,503
2000.0,AGED,1.0,62.38698010849909,553
2000.0,AGED,2.0,23.14647377938517,553
2000.0,AGED,3.0,14.466546112115733,553
2000.0,AMPROGRN,1.0,11.214953271028037,321
2000.0,AMPROGRN,2.0,41.43302180685358,321
2000.0,AMPROGRN,3.0,47.35202492211838,321
2000.0,ANTESTS,1.0,10.465116279069768,344
2000.0,ANTESTS,2.0,43.02325581395349,344
2000.0,ANTESTS,3.0,21.511627906976745,344
2000.0,ANTESTS,4.0,15.69767441860465,344
2000.0,ANTESTS,5.0,9.30232558139535,344
2000.0,ASKCOMP,1.0,74.35897435897436,390
2000.0,ASKCOMP,2.0,19.743589743589745,390
2000.0,ASKCOMP,3.0,2.564102564102564,390
2000.0,ASKCOMP,4.0,3.333333333333333,390
2000.0,ASKCRIME,1.0,85.27918781725889,394
2000.0,ASKCRIME,2.0,11.421319796954316,394
2000.0,ASKCRIME,3.0,3.045685279187817,394
2000.0,ASKCRIME,4.0,0.2538071065989847,394
2000.0,ASKDRINK,1.0,54.4529262086514,393
2000.0,ASKDRINK,2.0,30.78880407124681,393
2000.0,ASKDRINK,3.0,10.432569974554708,393
2000.0,ASKDRINK,4.0,4.325699745547073,393
2000.0,ASKDRUGS,1.0,79.08163265306123,392
2000.0,ASKDRUGS,2.0,16.3265306122449,392
2000.0,ASKDRUGS,3.0,2.806122448979592,392
2000.0,ASKDRUGS,4.0,1.7857142857142856,392
2000.0,ASKFINAN,1.0,40.458015267175576,393
2000.0,ASKFINAN,2.0,33.587786259541986,393
2000.0,ASKFINAN,3.0,17.557251908396946,393
2000.0,ASKFINAN,4.0,8.396946564885496,393
2000.0,ASKFORGN,1.0,44.58762886597938,388
2000.0,ASKFORGN,2.0,26.804123711340207,388
2000.0,ASKFORGN,3.0,15.979381443298967,388
2000.0,ASKFORGN,4.0,12.628865979381445,388
2000.0,ASKFRBIZ,1.0,54.40414507772021,386
2000.0,ASKFRBIZ,2.0,29.274611398963728,386
2000.0,ASKFRBIZ,3.0,11.398963730569948,386
2000.0,ASKFRBIZ,4.0,4.922279792746114,386
2000.0,ASKFRTRV,1.0,49.10025706940874,389
2000.0,ASKFRTRV,2.0,28.277634961439592,389
2000.0,ASKFRTRV,3.0,14.652956298200516,389
2000.0,ASKFRTRV,4.0,7.969151670951156,389
2000.0,ASKMENTL,1.0,70.73791348600508,393
2000.0,ASKMENTL,2.0,22.391857506361323,393
2000.0,ASKMENTL,3.0,5.089058524173027,393
2000.0,ASKMENTL,4.0,1.7811704834605595,393
2000.0,ASKSEXOR,1.0,16.06217616580311,386
2000.0,ASKSEXOR,2.0,15.284974093264248,386
2000.0,ASKSEXOR,3.0,30.82901554404145,386
2000.0,ASKSEXOR,4.0,37.82383419689119,386
2000.0,ASNCHNG,1.0,16.040100250626566,399
2000.0,ASNCHNG,2.0,48.1203007518797,399
2000.0,ASNCHNG,3.0,32.581453634085214,399
2000.0,ASNCHNG,4.0,2.0050125313283207,399
2000.0,ASNCHNG,5.0,1.2531328320802004,399
2000.0,BIBLE,1.0,31.61875945537065,661
2000.0,BIBLE,2.0,50.37821482602119,661
2000.0,BIBLE,3.0,17.095310136157337,661
2000.0,BIBLE,4.0,0.907715582450832,661
2000.0,BIZPEOP,1.0,13.6986301369863,292
2000.0,BIZPEOP,2.0,58.56164383561644,292
2000.0,BIZPEOP,3.0,27.73972602739726,292
2000.0,BLKCHNG,1.0,20.19464720194648,411
2000.0,BLKCHNG,2.0,48.17518248175183,411
2000.0,BLKCHNG,3.0,26.277372262773724,411
2000.0,BLKCHNG,4.0,4.13625304136253,411
2000.0,BLKCHNG,5.0,1.2165450121654502,411
2000.0,BLKCLS,1.0,59.8705501618123,309
2000.0,BLKCLS,2.0,40.1294498381877,309
2000.0,BLKCOM,1.0,62.732919254658384,322
2000.0,BLKCOM,2.0,37.267080745341616,322
2000.0,BLKREL,1.0,13.664596273291924,322
2000.0,BLKREL,2.0,86.33540372670807,322
2000.0,BLKSCHL,1.0,69.65944272445822,323
2000.0,BLKSCHL,2.0,30.3405572755418,323
2000.0,BLKSIMP,1.0,60.26615969581749,526
2000.0,BLKSIMP,2.0,5.133079847908745,526
2000.0,BLKSIMP,3.0,34.60076045627377,526
2000.0,BORN,1.0,89.92718446601941,824
2000.0,BORN,2.0,10.072815533980584,824
2000.0,BUSDECID,1.0,11.851851851851851,270
2000.0,BUSDECID,2.0,88.14814814814815,270
2000.0,CAMWRK,1.0,21.1734693877551,392
2000.0,CAMWRK,2.0,45.91836734693878,392
2000.0,CAMWRK,3.0,15.816326530612246,392
2000.0,CAMWRK,4.0,11.479591836734697,392
2000.0,CAMWRK,5.0,5.612244897959184,392
2000.0,CAPPUN,1.0,68.10457516339869,765
2000.0,CAPPUN,2.0,31.895424836601304,765
2000.0,CARSFAM,1.0,14.327485380116958,342
2000.0,CARSFAM,2.0,30.701754385964914,342
2000.0,CARSFAM,3.0,44.73684210526316,342
