YEAR,Question,Answer,Percentage,Num_Answers
2000.0,ABANY,1.0,40.45584045584046,351
2000.0,ABANY,2.0,59.54415954415955,351
2000.0,ABDEFECT,1.0,81.19658119658119,351
2000.0,ABDEFECT,2.0,18.803418803418804,351
2000.0,ABHLTH,1.0,90.625,352
2000.0,ABHLTH,2.0,9.375,352
2000.0,ABNOMORE,1.0,42.363112391930834,347
2000.0,ABNOMORE,2.0,57.636887608069166,347
2000.0,ABPOOR,1.0,42.77620396600567,353
2000.0,ABPOOR,2.0,57.22379603399433,353
2000.0,ABRAPE,1.0,79.26136363636364,352
2000.0,ABRAPE,2.0,20.738636363636363,352
2000.0,ABSINGLE,1.0,42.12034383954155,349
2000.0,ABSINGLE,2.0,57.879656160458445,349
2000.0,AFFRMACT,1.0,10.20408163265306,343
2000.0,AFFRMACT,2.0,7.871720116618077,343
2000.0,AFFRMACT,3.0,27.988338192419825,343
2000.0,AFFRMACT,4.0,53.93586005830904,343
2000.0,AGED,1.0,46.63072776280324,371
2000.0,AGED,2.0,36.118598382749326,371
2000.0,AGED,3.0,17.25067385444744,371
2000.0,AMPROGRN,1.0,11.555555555555555,225
2000.0,AMPROGRN,2.0,42.22222222222222,225
2000.0,AMPROGRN,3.0,46.22222222222222,225
2000.0,ANTESTS,1.0,12.184873949579831,238
2000.0,ANTESTS,2.0,41.596638655462186,238
2000.0,ANTESTS,3.0,19.327731092436977,238
2000.0,ANTESTS,4.0,15.966386554621849,238
2000.0,ANTESTS,5.0,10.92436974789916,238
2000.0,ASKCOMP,1.0,77.43055555555556,288
2000.0,ASKCOMP,2.0,17.708333333333336,288
2000.0,ASKCOMP,3.0,2.083333333333333,288
2000.0,ASKCOMP,4.0,2.7777777777777777,288
2000.0,ASKCRIME,1.0,87.15277777777779,288
2000.0,ASKCRIME,2.0,10.416666666666668,288
2000.0,ASKCRIME,3.0,1.0416666666666663,288
2000.0,ASKCRIME,4.0,1.3888888888888888,288
2000.0,ASKDRINK,1.0,70.13888888888889,288
2000.0,ASKDRINK,2.0,24.65277777777778,288
2000.0,ASKDRINK,3.0,3.125,288
2000.0,ASKDRINK,4.0,2.083333333333333,288
2000.0,ASKDRUGS,1.0,85.71428571428571,287
2000.0,ASKDRUGS,2.0,10.801393728222996,287
2000.0,ASKDRUGS,3.0,2.0905923344947737,287
2000.0,ASKDRUGS,4.0,1.3937282229965158,287
2000.0,ASKFINAN,1.0,56.64335664335665,286
2000.0,ASKFINAN,2.0,26.223776223776223,286
2000.0,ASKFINAN,3.0,7.6923076923076925,286
2000.0,ASKFINAN,4.0,9.44055944055944,286
2000.0,ASKFORGN,1.0,53.65853658536586,287
2000.0,ASKFORGN,2.0,29.61672473867596,287
2000.0,ASKFORGN,3.0,10.801393728222996,287
2000.0,ASKFORGN,4.0,5.923344947735192,287
2000.0,ASKFRBIZ,1.0,68.66197183098592,284
2000.0,ASKFRBIZ,2.0,24.295774647887324,284
2000.0,ASKFRBIZ,3.0,4.577464788732395,284
2000.0,ASKFRBIZ,4.0,2.464788732394366,284
2000.0,ASKFRTRV,1.0,56.64335664335665,286
2000.0,ASKFRTRV,2.0,31.11888111888112,286
2000.0,ASKFRTRV,3.0,7.6923076923076925,286
2000.0,ASKFRTRV,4.0,4.545454545454546,286
2000.0,ASKMENTL,1.0,76.38888888888889,288
2000.0,ASKMENTL,2.0,17.708333333333336,288
2000.0,ASKMENTL,3.0,3.8194444444444446,288
2000.0,ASKMENTL,4.0,2.083333333333333,288
2000.0,ASKSEXOR,1.0,35.88850174216028,287
2000.0,ASKSEXOR,2.0,17.421602787456447,287
2000.0,ASKSEXOR,3.0,22.64808362369338,287
2000.0,ASKSEXOR,4.0,24.041811846689896,287
2000.0,ASNCHNG,1.0,22.950819672131143,244
2000.0,ASNCHNG,2.0,48.36065573770492,244
2000.0,ASNCHNG,3.0,22.950819672131143,244
2000.0,ASNCHNG,4.0,5.327868852459016,244
2000.0,ASNCHNG,5.0,0.4098360655737705,244
2000.0,BIBLE,1.0,35.0,440
2000.0,BIBLE,2.0,45.22727272727273,440
2000.0,BIBLE,3.0,19.090909090909093,440
2000.0,BIBLE,4.0,0.6818181818181818,440
2000.0,BIZPEOP,1.0,13.744075829383888,211
2000.0,BIZPEOP,2.0,50.71090047393365,211
2000.0,BIZPEOP,3.0,35.54502369668246,211
2000.0,BLKCHNG,1.0,28.23529411764705,255
2000.0,BLKCHNG,2.0,49.01960784313725,255
2000.0,BLKCHNG,3.0,16.862745098039216,255
2000.0,BLKCHNG,4.0,5.88235294117647,255
2000.0,BLKCLS,1.0,57.22891566265061,166
2000.0,BLKCLS,2.0,42.77108433734939,166
2000.0,BLKCOM,1.0,60.1123595505618,178
2000.0,BLKCOM,2.0,39.8876404494382,178
2000.0,BLKREL,1.0,12.921348314606742,178
2000.0,BLKREL,2.0,87.07865168539325,178
2000.0,BLKSCHL,1.0,26.13636363636364,176
