YEAR,Question,Answer,Percentage,Num_Answers
2000.0,CHOICE,2.0,29.290617848970253,437
2000.0,CHOICE,3.0,20.36613272311213,437
2000.0,CHOICE,4.0,4.3478260869565215,437
2000.0,CHOICE,5.0,0.9153318077803204,437
2000.0,CHOICE,6.0,0.4576659038901602,437
2000.0,CLASS,1.0,1.762632197414806,851
2000.0,CLASS,2.0,29.612220916568745,851
2000.0,CLASS,3.0,61.8096357226792,851
2000.0,CLASS,4.0,6.815511163337249,851
2000.0,CNTRLIFE,1.0,0.4576659038901602,437
2000.0,CNTRLIFE,2.0,1.1441647597254003,437
2000.0,CNTRLIFE,3.0,1.6018306636155606,437
2000.0,CNTRLIFE,4.0,13.272311212814644,437
2000.0,CNTRLIFE,5.0,17.84897025171625,437
2000.0,CNTRLIFE,6.0,35.92677345537758,437
2000.0,CNTRLIFE,7.0,29.74828375286041,437
2000.0,COLATH,4.0,72.72727272727273,539
2000.0,COLATH,5.0,27.27272727272727,539
2000.0,COLCOM,4.0,28.21969696969697,528
2000.0,COLCOM,5.0,71.78030303030303,528
2000.0,COLHOMO,4.0,88.76811594202898,552
2000.0,COLHOMO,5.0,11.231884057971014,552
2000.0,COLMIL,4.0,62.80373831775701,535
2000.0,COLMIL,5.0,37.19626168224299,535
2000.0,COLRAC,4.0,56.55430711610487,534
2000.0,COLRAC,5.0,43.445692883895134,534
2000.0,COMDATA,1.0,0.468384074941452,427
2000.0,COMDATA,2.0,11.475409836065571,427
2000.0,COMDATA,3.0,10.070257611241216,427
2000.0,COMDATA,4.0,25.52693208430913,427
2000.0,COMDATA,5.0,36.29976580796253,427
2000.0,COMDATA,6.0,16.159250585480095,427
2000.0,COMEMAIL,1.0,2.8169014084507045,426
2000.0,COMEMAIL,2.0,19.48356807511737,426
2000.0,COMEMAIL,3.0,14.319248826291082,426
2000.0,COMEMAIL,4.0,26.52582159624413,426
2000.0,COMEMAIL,5.0,24.178403755868544,426
2000.0,COMEMAIL,6.0,12.676056338028168,426
2000.0,COMPFIN,1.0,10.208816705336426,431
2000.0,COMPFIN,2.0,31.55452436194896,431
2000.0,COMPFIN,3.0,24.82598607888632,431
2000.0,COMPFIN,4.0,25.52204176334107,431
2000.0,COMPFIN,5.0,7.888631090487238,431
2000.0,COMPORN,1.0,34.90566037735849,424
2000.0,COMPORN,2.0,45.75471698113208,424
2000.0,COMPORN,3.0,8.49056603773585,424
2000.0,COMPORN,4.0,5.89622641509434,424
2000.0,COMPORN,5.0,3.537735849056604,424
2000.0,COMPORN,6.0,1.4150943396226416,424
2000.0,COMPREND,1.0,93.53701527614572,851
2000.0,COMPREND,2.0,5.875440658049354,851
2000.0,COMPREND,3.0,0.5875440658049353,851
2000.0,COMSNOOP,1.0,15.186915887850466,428
2000.0,COMSNOOP,2.0,35.046728971962615,428
2000.0,COMSNOOP,3.0,20.09345794392524,428
2000.0,COMSNOOP,4.0,18.457943925233643,428
2000.0,COMSNOOP,5.0,9.579439252336448,428
2000.0,COMSNOOP,6.0,1.6355140186915886,428
2000.0,COMSTEAL,1.0,1.182033096926714,423
2000.0,COMSTEAL,2.0,10.874704491725767,423
2000.0,COMSTEAL,3.0,9.456264775413713,423
2000.0,COMSTEAL,4.0,24.58628841607565,423
2000.0,COMSTEAL,5.0,37.11583924349882,423
2000.0,COMSTEAL,6.0,16.78486997635934,423
2000.0,COMSYS,1.0,1.4084507042253522,426
2000.0,COMSYS,2.0,19.48356807511737,426
2000.0,COMSYS,3.0,13.380281690140844,426
2000.0,COMSYS,4.0,30.51643192488263,426
2000.0,COMSYS,5.0,26.05633802816901,426
2000.0,COMSYS,6.0,9.15492957746479,426
2000.0,COMTYPE,1.0,22.10242587601078,371
2000.0,COMTYPE,2.0,31.805929919137466,371
2000.0,COMTYPE,3.0,37.46630727762803,371
2000.0,COMTYPE,4.0,3.234501347708895,371
2000.0,COMTYPE,5.0,5.3908355795148255,371
2000.0,CONAGE,1.0,5.089820359281437,334
2000.0,CONAGE,2.0,27.24550898203593,334
2000.0,CONAGE,3.0,61.37724550898204,334
2000.0,CONAGE,4.0,6.287425149700598,334
2000.0,CONARMY,1.0,38.27586206896552,580
2000.0,CONARMY,2.0,51.55172413793103,580
2000.0,CONARMY,3.0,10.172413793103448,580
2000.0,CONBUS,1.0,37.58620689655172,580
2000.0,CONBUS,2.0,55.172413793103445,580
2000.0,CONBUS,3.0,7.241379310344828,580
2000.0,CONCLASS,1.0,3.048780487804878,328
2000.0,CONCLASS,2.0,20.1219512195122,328
2000.0,CONCLASS,3.0,67.3780487804878,328
2000.0,CONCLASS,4.0,9.451219512195122,328
2000.0,CONCLERG,1.0,27.03639514731369,577
2000.0,CONCLERG,2.0,53.03292894280762,577
2000.0,CONCLERG,3.0,19.930675909878683,577
2000.0,CONDOM,1.0,23.714285714285715,700
2000.0,CONDOM,2.0,76.28571428571429,700
2000.0,CONEDUC,1.0,25.806451612903224,589
2000.0,CONEDUC,2.0,59.7623089983022,589
2000.0,CONEDUC,3.0,14.431239388794568,589
2000.0,CONFED,1.0,14.705882352941178,578
2000.0,CONFED,2.0,53.28719723183391,578
2000.0,CONFED,3.0,32.00692041522492,578
2000.0,CONFINAN,1.0,35.73883161512028,582
2000.0,CONFINAN,2.0,54.46735395189003,582
2000.0,CONFINAN,3.0,9.793814432989691,582
2000.0,CONJUDGE,1.0,44.0,575
2000.0,CONJUDGE,2.0,49.391304347826086,575
2000.0,CONJUDGE,3.0,6.608695652173912,575
2000.0,CONLABOR,1.0,11.538461538461538,546
2000.0,CONLABOR,2.0,55.311355311355314,546
2000.0,CONLABOR,3.0,33.150183150183146,546
2000.0,CONLEGIS,1.0,12.305025996533796,577
2000.0,CONLEGIS,2.0,60.13864818024264,577
2000.0,CONLEGIS,3.0,27.55632582322357,577
2000.0,CONMEDIC,1.0,48.38709677419355,589
2000.0,CONMEDIC,2.0,45.33106960950765,589
2000.0,CONMEDIC,3.0,6.281833616298811,589
2000.0,CONPRESS,1.0,9.122203098106713,581
2000.0,CONPRESS,2.0,47.84853700516351,581
2000.0,CONPRESS,3.0,43.029259896729776,581
2000.0,CONSCI,1.0,56.672443674176776,577
2000.0,CONSCI,2.0,39.51473136915078,577
2000.0,CONSCI,3.0,3.812824956672444,577
2000.0,CONSOC,1.0,27.10843373493976,332
2000.0,CONSOC,2.0,41.265060240963855,332
2000.0,CONSOC,3.0,28.3132530120482,332
2000.0,CONSOC,4.0,3.313253012048193,332
2000.0,CONTBLK,1.0,10.050251256281408,398
2000.0,CONTBLK,2.0,50.75376884422111,398
2000.0,CONTBLK,3.0,34.17085427135678,398
2000.0,CONTBLK,4.0,5.025125628140704,398
2000.0,CONTCHN,1.0,7.37913486005089,393
2000.0,CONTCHN,2.0,43.51145038167939,393
2000.0,CONTCHN,3.0,42.23918575063613,393
2000.0,CONTCHN,4.0,6.870229007633588,393
2000.0,CONTCUBA,1.0,2.1505376344086025,372
2000.0,CONTCUBA,2.0,25.0,372
2000.0,CONTCUBA,3.0,42.204301075268816,372
2000.0,CONTCUBA,4.0,30.64516129032258,372
2000.0,CONTENG,1.0,34.68354430379747,395
2000.0,CONTENG,2.0,49.87341772151899,395
2000.0,CONTENG,3.0,13.924050632911392,395
2000.0,CONTENG,4.0,1.5189873417721518,395
2000.0,CONTIRSH,1.0,9.718670076726342,391
2000.0,CONTIRSH,2.0,53.452685421994886,391
2000.0,CONTIRSH,3.0,32.73657289002558,391
2000.0,CONTIRSH,4.0,4.092071611253197,391
2000.0,CONTITL,1.0,6.887755102040815,392
2000.0,CONTITL,2.0,56.12244897959183,392
2000.0,CONTITL,3.0,34.94897959183674,392
2000.0,CONTITL,4.0,2.0408163265306123,392
2000.0,CONTJEW,1.0,14.285714285714285,392
2000.0,CONTJEW,2.0,54.33673469387755,392
2000.0,CONTJEW,3.0,28.8265306122449,392
2000.0,CONTJEW,4.0,2.5510204081632653,392
2000.0,CONTJPN,1.0,8.290155440414509,386
2000.0,CONTJPN,2.0,46.1139896373057,386
2000.0,CONTJPN,3.0,37.04663212435233,386
2000.0,CONTJPN,4.0,8.549222797927461,386
2000.0,CONTMEX,1.0,3.875968992248062,387
2000.0,CONTMEX,2.0,34.62532299741602,387
2000.0,CONTMEX,3.0,45.73643410852713,387
2000.0,CONTMEX,4.0,15.762273901808785,387
2000.0,CONTMSLM,1.0,2.857142857142857,350
2000.0,CONTMSLM,2.0,24.857142857142858,350
2000.0,CONTMSLM,3.0,44.285714285714285,350
2000.0,CONTMSLM,4.0,28.000000000000004,350
2000.0,CONTPR,1.0,2.393617021276596,376
2000.0,CONTPR,2.0,24.46808510638298,376
2000.0,CONTPR,3.0,50.53191489361703,376
2000.0,CONTPR,4.0,22.606382978723406,376
2000.0,CONTV,1.0,5.802047781569966,586
2000.0,CONTV,2.0,45.051194539249146,586
2000.0,CONTV,3.0,49.14675767918089,586
2000.0,CONTVN,1.0,2.925531914893617,376
2000.0,CONTVN,2.0,24.73404255319149,376
2000.0,CONTVN,3.0,47.07446808510639,376
2000.0,CONTVN,4.0,25.26595744680852,376
2000.0,CONUNION,1.0,9.25373134328358,335
2000.0,CONUNION,2.0,44.17910447761194,335
2000.0,CONUNION,3.0,44.776119402985074,335
2000.0,CONUNION,4.0,1.791044776119403,335
2000.0,CONWLTH,1.0,10.0,330
2000.0,CONWLTH,2.0,42.12121212121212,330
2000.0,CONWLTH,3.0,44.54545454545455,330
2000.0,CONWLTH,4.0,3.333333333333333,330
2000.0,COOP,1.0,77.00471698113208,848
2000.0,COOP,2.0,18.98584905660377,848
2000.0,COOP,3.0,3.7735849056603774,848
2000.0,COOP,4.0,0.2358490566037736,848
2000.0,CORRUPT,1.0,1.6666666666666667,360
2000.0,CORRUPT,2.0,7.222222222222221,360
2000.0,CORRUPT,3.0,22.22222222222222,360
2000.0,CORRUPT,4.0,40.55555555555556,360
2000.0,CORRUPT,5.0,28.33333333333333,360
2000.0,COURTS,1.0,8.84265279583875,769
2000.0,COURTS,2.0,69.3107932379714,769
2000.0,COURTS,3.0,21.84655396618986,769
2000.0,CRELESSE,1.0,11.87214611872146,438
2000.0,CRELESSE,2.0,88.12785388127854,438
2000.0,DEATH,1.0,86.19402985074626,804
2000.0,DEATH,2.0,13.805970149253731,804
2000.0,DEGREE,2.0,100.0,859
2000.0,DIDLESSE,1.0,15.419501133786849,441
2000.0,DIDLESSE,2.0,84.58049886621315,441
2000.0,DIDLESSP,1.0,18.820861678004537,441
2000.0,DIDLESSP,2.0,81.17913832199547,441
2000.0,DISCAFF,1.0,13.211009174311927,545
2000.0,DISCAFF,2.0,50.091743119266056,545
2000.0,DISCAFF,3.0,36.69724770642202,545
2000.0,DIVLAW,1.0,17.481203007518797,532
2000.0,DIVLAW,2.0,52.4436090225564,532
2000.0,DIVLAW,3.0,30.07518796992481,532
2000.0,DIVORCE,1.0,21.1087420042644,469
2000.0,DIVORCE,2.0,78.89125799573561,469
2000.0,DOWNBLUE,1.0,1.8140589569161,441
2000.0,DOWNBLUE,2.0,1.8140589569161,441
2000.0,DOWNBLUE,3.0,2.2675736961451247,441
2000.0,DOWNBLUE,4.0,15.873015873015872,441
2000.0,DOWNBLUE,5.0,44.21768707482993,441
2000.0,DOWNBLUE,6.0,34.01360544217687,441
2000.0,EARNDES,1.0,13.742690058479532,342
2000.0,EARNDES,2.0,40.058479532163744,342
2000.0,EARNDES,3.0,41.52046783625731,342
2000.0,EARNDES,4.0,4.093567251461988,342
2000.0,EARNDES,6.0,0.5847953216374269,342
2000.0,EARNRS,1.0,48.60050890585242,786
2000.0,EARNRS,2.0,42.36641221374045,786
2000.0,EARNRS,3.0,6.743002544529262,786
2000.0,EARNRS,4.0,2.035623409669211,786
2000.0,EARNRS,5.0,0.1272264631043257,786
2000.0,EARNRS,8.0,0.1272264631043257,786
2000.0,EASYGET,1.0,24.497041420118343,845
2000.0,EASYGET,2.0,30.41420118343196,845
2000.0,EASYGET,3.0,29.23076923076924,845
2000.0,EASYGET,4.0,15.857988165680473,845
2000.0,ECONGRN,1.0,9.742120343839542,349
2000.0,ECONGRN,2.0,37.53581661891118,349
2000.0,ECONGRN,3.0,30.945558739255013,349
2000.0,ECONGRN,4.0,19.77077363896848,349
2000.0,ECONGRN,5.0,2.005730659025788,349
2000.0,EMAILHME,1.0,8.158508158508159,429
2000.0,EMAILHME,2.0,16.55011655011655,429
2000.0,EMAILHME,3.0,18.88111888111888,429
2000.0,EMAILHME,4.0,37.52913752913753,429
2000.0,EMAILHME,5.0,18.88111888111888,429
2000.0,EMAILWRK,1.0,18.83720930232558,430
2000.0,EMAILWRK,2.0,49.30232558139535,430
2000.0,EMAILWRK,3.0,14.651162790697676,430
2000.0,EMAILWRK,4.0,15.348837209302326,430
2000.0,EMAILWRK,5.0,1.8604651162790693,430
2000.0,ENERGY,1.0,9.0702947845805,441
2000.0,ENERGY,2.0,40.362811791383216,441
2000.0,ENERGY,3.0,24.94331065759637,441
2000.0,ENERGY,4.0,17.46031746031746,441
2000.0,ENERGY,5.0,3.854875283446712,441
2000.0,ENERGY,6.0,4.308390022675737,441
2000.0,ENGOFF1,1.0,77.6923076923077,390
2000.0,ENGOFF1,2.0,22.30769230769231,390
2000.0,ENGTHRTN,1.0,6.188118811881188,404
2000.0,ENGTHRTN,2.0,15.346534653465346,404
2000.0,ENGTHRTN,3.0,57.67326732673267,404
2000.0,ENGTHRTN,4.0,20.7920792079208,404
2000.0,ENGUNITE,1.0,20.935960591133004,406
2000.0,ENGUNITE,2.0,50.24630541871922,406
2000.0,ENGUNITE,3.0,25.12315270935961,406
2000.0,ENGUNITE,4.0,3.6945812807881775,406
2000.0,ENGVOTE,1.0,20.04950495049505,404
2000.0,ENGVOTE,2.0,48.51485148514851,404
2000.0,ENGVOTE,3.0,22.524752475247524,404
2000.0,ENGVOTE,4.0,8.91089108910891,404
2000.0,ETHCHNG,1.0,3.43980343980344,407
2000.0,ETHCHNG,2.0,27.027027027027028,407
2000.0,ETHCHNG,3.0,57.98525798525799,407
2000.0,ETHCHNG,4.0,9.828009828009828,407
2000.0,ETHCHNG,5.0,1.71990171990172,407
2000.0,ETHNUM,1.0,47.66355140186916,856
2000.0,ETHNUM,2.0,35.046728971962615,856
2000.0,ETHNUM,3.0,14.13551401869159,856
2000.0,ETHNUM,4.0,3.154205607476636,856
2000.0,EVCRACK,1.0,2.503477051460361,719
2000.0,EVCRACK,2.0,97.49652294853963,719
2000.0,EVIDU,1.0,1.6551724137931034,725
2000.0,EVIDU,2.0,98.34482758620688,725
2000.0,EVPAIDSX,1.0,8.356545961002785,718
2000.0,EVPAIDSX,2.0,91.64345403899722,718
2000.0,EVSTRAY,1.0,12.033195020746888,723
2000.0,EVSTRAY,2.0,60.7192254495159,723
2000.0,EVSTRAY,3.0,27.247579529737205,723
2000.0,EXECRNK,1.0,57.14285714285714,357
2000.0,EXECRNK,2.0,31.93277310924369,357
2000.0,EXECRNK,3.0,7.563025210084033,357
2000.0,EXECRNK,4.0,3.081232492997199,357
2000.0,EXECRNK,5.0,0.2801120448179272,357
2000.0,EXPUNPOP,1.0,38.58447488584475,438
2000.0,EXPUNPOP,2.0,33.33333333333333,438
2000.0,EXPUNPOP,3.0,22.602739726027394,438
2000.0,EXPUNPOP,4.0,4.10958904109589,438
2000.0,EXPUNPOP,5.0,0.684931506849315,438
2000.0,EXPUNPOP,6.0,0.684931506849315,438
2000.0,FAIR,1.0,25.12908777969019,581
2000.0,FAIR,2.0,66.09294320137694,581
2000.0,FAIR,3.0,8.777969018932874,581
2000.0,FAIRASNS,1.0,5.722070844686648,367
2000.0,FAIRASNS,2.0,10.8991825613079,367
2000.0,FAIRASNS,3.0,19.618528610354225,367
2000.0,FAIRASNS,4.0,45.50408719346049,367
2000.0,FAIRASNS,5.0,12.806539509536783,367
2000.0,FAIRASNS,6.0,2.452316076294278,367
2000.0,FAIRASNS,7.0,2.997275204359673,367
2000.0,FAIRBLKS,1.0,3.608247422680412,388
2000.0,FAIRBLKS,2.0,9.02061855670103,388
2000.0,FAIRBLKS,3.0,15.979381443298967,388
2000.0,FAIRBLKS,4.0,37.37113402061856,388
2000.0,FAIRBLKS,5.0,21.391752577319583,388
2000.0,FAIRBLKS,6.0,9.02061855670103,388
2000.0,FAIRBLKS,7.0,3.608247422680412,388
2000.0,FAIRHSPS,1.0,3.978779840848806,377
2000.0,FAIRHSPS,2.0,7.957559681697612,377
2000.0,FAIRHSPS,3.0,20.95490716180372,377
2000.0,FAIRHSPS,4.0,46.41909814323608,377
2000.0,FAIRHSPS,5.0,15.649867374005304,377
2000.0,FAIRHSPS,6.0,3.4482758620689653,377
2000.0,FAIRHSPS,7.0,1.5915119363395225,377
2000.0,FAIRJEWS,1.0,4.301075268817205,372
2000.0,FAIRJEWS,2.0,16.129032258064516,372
2000.0,FAIRJEWS,3.0,20.6989247311828,372
2000.0,FAIRJEWS,4.0,42.74193548387097,372
2000.0,FAIRJEWS,5.0,9.408602150537634,372
2000.0,FAIRJEWS,6.0,4.56989247311828,372
2000.0,FAIRJEWS,7.0,2.1505376344086025,372
2000.0,FAIRWHTS,1.0,4.846938775510204,392
2000.0,FAIRWHTS,2.0,14.79591836734694,392
2000.0,FAIRWHTS,3.0,20.918367346938776,392
2000.0,FAIRWHTS,4.0,33.92857142857143,392
2000.0,FAIRWHTS,5.0,15.306122448979592,392
2000.0,FAIRWHTS,6.0,7.908163265306123,392
2000.0,FAIRWHTS,7.0,2.295918367346939,392
2000.0,FAMASNS,1.0,18.181818181818183,374
2000.0,FAMASNS,2.0,25.40106951871658,374
2000.0,FAMASNS,3.0,26.737967914438503,374
2000.0,FAMASNS,4.0,25.13368983957219,374
2000.0,FAMASNS,5.0,3.7433155080213902,374
2000.0,FAMASNS,6.0,0.267379679144385,374
2000.0,FAMASNS,7.0,0.53475935828877,374
2000.0,FAMBLKS,1.0,5.303030303030303,396
2000.0,FAMBLKS,2.0,10.606060606060606,396
2000.0,FAMBLKS,3.0,15.656565656565656,396
2000.0,FAMBLKS,4.0,37.121212121212125,396
2000.0,FAMBLKS,5.0,18.181818181818183,396
2000.0,FAMBLKS,6.0,10.85858585858586,396
2000.0,FAMBLKS,7.0,2.272727272727273,396
2000.0,FAMHSPS,1.0,12.144702842377262,387
2000.0,FAMHSPS,2.0,26.873385012919897,387
2000.0,FAMHSPS,3.0,20.155038759689923,387
2000.0,FAMHSPS,4.0,30.490956072351423,387
2000.0,FAMHSPS,5.0,7.751937984496124,387
2000.0,FAMHSPS,6.0,1.550387596899225,387
2000.0,FAMHSPS,7.0,1.03359173126615,387
2000.0,FAMJEWS,1.0,14.323607427055704,377
2000.0,FAMJEWS,2.0,31.29973474801061,377
2000.0,FAMJEWS,3.0,25.198938992042443,377
2000.0,FAMJEWS,4.0,25.46419098143236,377
2000.0,FAMJEWS,5.0,3.183023872679045,377
2000.0,FAMJEWS,6.0,0.5305039787798408,377
2000.0,FAMRNK,1.0,2.2408963585434174,357
2000.0,FAMRNK,2.0,5.602240896358544,357
2000.0,FAMRNK,3.0,26.89075630252101,357
2000.0,FAMRNK,4.0,45.09803921568628,357
2000.0,FAMRNK,5.0,15.406162464985997,357
2000.0,FAMRNK,6.0,3.92156862745098,357
2000.0,FAMRNK,7.0,0.8403361344537815,357
2000.0,FAMWHTS,1.0,6.0606060606060606,396
2000.0,FAMWHTS,2.0,15.909090909090908,396
2000.0,FAMWHTS,3.0,26.767676767676768,396
2000.0,FAMWHTS,4.0,38.131313131313135,396
2000.0,FAMWHTS,5.0,9.343434343434344,396
2000.0,FAMWHTS,6.0,3.0303030303030303,396
2000.0,FAMWHTS,7.0,0.7575757575757576,396
2000.0,FEAR,1.0,36.3963963963964,555
2000.0,FEAR,2.0,63.60360360360361,555
2000.0,FECHLD,1.0,27.717391304347828,552
2000.0,FECHLD,2.0,39.67391304347826,552
2000.0,FECHLD,3.0,24.27536231884058,552
2000.0,FECHLD,4.0,8.333333333333332,552
2000.0,FEFAM,1.0,5.871559633027523,545
2000.0,FEFAM,2.0,21.100917431192663,545
2000.0,FEFAM,3.0,44.77064220183487,545
2000.0,FEFAM,4.0,28.25688073394496,545
2000.0,FEPOL,1.0,17.94392523364486,535
2000.0,FEPOL,2.0,82.05607476635514,535
2000.0,FEPRESCH,1.0,7.312614259597806,547
2000.0,FEPRESCH,2.0,34.552102376599635,547
2000.0,FEPRESCH,3.0,42.59597806215722,547
2000.0,FEPRESCH,4.0,15.539305301645337,547
2000.0,FINALTER,1.0,58.68544600938967,852
2000.0,FINALTER,2.0,13.380281690140844,852
2000.0,FINALTER,3.0,27.93427230046948,852
2000.0,FINANQS,1.0,10.623556581986143,433
2000.0,FINANQS,2.0,37.644341801385686,433
2000.0,FINANQS,3.0,26.78983833718245,433
2000.0,FINANQS,4.0,20.323325635103924,433
